Timestamp,Time_Offset_s,Direction,CAN_ID,DLC,Data_Hex,Data_ASCII,Extended,Remote,Error
2026-01-21T17:30:36.723743,334.722074,RX,0x123,8,AA AB AC AD 00 04 74 AA,......t.,False,False,False
2026-01-21T17:30:36.725540,334.723871,RX,0x123,8,AB AC AD AE 00 04 74 AB,......t.,False,False,False
2026-01-21T17:30:36.728023,334.726353,RX,0x123,8,AC AD AE AF 00 04 74 AC,......t.,False,False,False
2026-01-21T17:30:36.729391,334.727721,RX,0x123,8,AD AE AF B0 00 04 74 AD,......t.,False,False,False
2026-01-21T17:30:36.730790,334.729120,RX,0x123,8,AE AF B0 B1 00 04 74 AE,......t.,False,False,False
2026-01-21T17:30:36.731805,334.730135,RX,0x123,8,AF B0 B1 B2 00 04 74 AF,......t.,False,False,False
2026-01-21T17:30:36.734223,334.732553,RX,0x123,8,B0 B1 B2 B3 00 04 74 B0,......t.,False,False,False
2026-01-21T17:30:36.736198,334.734529,RX,0x123,8,B1 B2 B3 B4 00 04 74 B1,......t.,False,False,False
2026-01-21T17:30:36.737784,334.736115,RX,0x123,8,B2 B3 B4 B5 00 04 74 B2,......t.,False,False,False
2026-01-21T17:30:36.739745,334.738075,RX,0x123,8,B3 B4 B5 B6 00 04 74 B3,......t.,False,False,False
2026-01-21T17:30:36.742231,334.739754,RX,0x123,8,B4 B5 B6 B7 00 04 74 B4,......t.,False,False,False
2026-01-21T17:30:36.744006,334.742337,RX,0x123,8,B5 B6 B7 B8 00 04 74 B5,......t.,False,False,False
2026-01-21T17:30:36.746105,334.744436,RX,0x123,8,B6 B7 B8 B9 00 04 74 B6,......t.,False,False,False
2026-01-21T17:30:36.748079,334.746409,RX,0x123,8,B7 B8 B9 BA 00 04 74 B7,......t.,False,False,False
2026-01-21T17:30:36.749441,334.747772,RX,0x123,8,B8 B9 BA BB 00 04 74 B8,......t.,False,False,False
2026-01-21T17:30:36.751721,334.750051,RX,0x123,8,B9 BA BB BC 00 04 74 B9,......t.,False,False,False
2026-01-21T17:30:36.753316,334.751647,RX,0x123,8,BA BB BC BD 00 04 74 BA,......t.,False,False,False
2026-01-21T17:30:36.754966,334.753297,RX,0x123,8,BB BC BD BE 00 04 74 BB,......t.,False,False,False
2026-01-21T17:30:36.756309,334.754640,RX,0x123,8,BC BD BE BF 00 04 74 BC,......t.,False,False,False
2026-01-21T17:30:36.757772,334.756103,RX,0x123,8,BD BE BF C0 00 04 74 BD,......t.,False,False,False
2026-01-21T17:30:36.759257,334.757588,RX,0x123,8,BE BF C0 C1 00 04 74 BE,......t.,False,False,False
2026-01-21T17:30:36.760272,334.758602,RX,0x123,8,BF C0 C1 C2 00 04 74 BF,......t.,False,False,False
2026-01-21T17:30:36.762496,334.760826,RX,0x123,8,C0 C1 C2 C3 00 04 74 C0,......t.,False,False,False
2026-01-21T17:30:36.763870,334.762200,RX,0x123,8,C1 C2 C3 C4 00 04 74 C1,......t.,False,False,False
2026-01-21T17:30:36.765474,334.763805,RX,0x123,8,C2 C3 C4 C5 00 04 74 C2,......t.,False,False,False
2026-01-21T17:30:36.767100,334.765431,RX,0x123,8,C3 C4 C5 C6 00 04 74 C3,......t.,False,False,False
2026-01-21T17:30:36.768903,334.767234,RX,0x123,8,C4 C5 C6 C7 00 04 74 C4,......t.,False,False,False
2026-01-21T17:30:36.770550,334.768881,RX,0x123,8,C5 C6 C7 C8 00 04 74 C5,......t.,False,False,False
2026-01-21T17:30:36.771943,334.770274,RX,0x123,8,C6 C7 C8 C9 00 04 74 C6,......t.,False,False,False
2026-01-21T17:30:36.773255,334.771585,RX,0x123,8,C7 C8 C9 CA 00 04 74 C7,......t.,False,False,False
2026-01-21T17:30:36.774261,334.772591,RX,0x123,8,C8 C9 CA CB 00 04 74 C8,......t.,False,False,False
2026-01-21T17:30:36.776608,334.774938,RX,0x123,8,C9 CA CB CC 00 04 74 C9,......t.,False,False,False
2026-01-21T17:30:36.778392,334.776722,RX,0x123,8,CA CB CC CD 00 04 74 CA,......t.,False,False,False
2026-01-21T17:30:36.780253,334.778584,RX,0x123,8,CB CC CD CE 00 04 74 CB,......t.,False,False,False
2026-01-21T17:30:36.781872,334.780203,RX,0x123,8,CC CD CE CF 00 04 74 CC,......t.,False,False,False
2026-01-21T17:30:36.784156,334.782487,RX,0x123,8,CD CE CF D0 00 04 74 CD,......t.,False,False,False
2026-01-21T17:30:36.785731,334.784061,RX,0x123,8,CE CF D0 D1 00 04 74 CE,......t.,False,False,False
2026-01-21T17:30:36.787709,334.786040,RX,0x123,8,CF D0 D1 D2 00 04 74 CF,......t.,False,False,False
2026-01-21T17:30:36.789985,334.788315,RX,0x123,8,D0 D1 D2 D3 00 04 74 D0,......t.,False,False,False
2026-01-21T17:30:36.791929,334.790260,RX,0x123,8,D1 D2 D3 D4 00 04 74 D1,......t.,False,False,False
2026-01-21T17:30:36.794666,334.792997,RX,0x123,8,D2 D3 D4 D5 00 04 74 D2,......t.,False,False,False
2026-01-21T17:30:36.796539,334.794869,RX,0x123,8,D3 D4 D5 D6 00 04 74 D3,......t.,False,False,False
2026-01-21T17:30:36.798590,334.796564,RX,0x123,8,D4 D5 D6 D7 00 04 74 D4,......t.,False,False,False
2026-01-21T17:30:36.800463,334.798793,RX,0x123,8,D5 D6 D7 D8 00 04 74 D5,......t.,False,False,False
2026-01-21T17:30:36.802048,334.800378,RX,0x123,8,D6 D7 D8 D9 00 04 74 D6,......t.,False,False,False
2026-01-21T17:30:36.803600,334.801930,RX,0x123,8,D7 D8 D9 DA 00 04 74 D7,......t.,False,False,False
2026-01-21T17:30:36.804953,334.803283,RX,0x123,8,D8 D9 DA DB 00 04 74 D8,......t.,False,False,False
2026-01-21T17:30:36.806524,334.804855,RX,0x123,8,D9 DA DB DC 00 04 74 D9,......t.,False,False,False
2026-01-21T17:30:36.808145,334.806476,RX,0x123,8,DA DB DC DD 00 04 74 DA,......t.,False,False,False
2026-01-21T17:30:36.809592,334.807923,RX,0x123,8,DB DC DD DE 00 04 74 DB,......t.,False,False,False
2026-01-21T17:30:36.811177,334.809508,RX,0x123,8,DC DD DE DF 00 04 74 DC,......t.,False,False,False
2026-01-21T17:30:36.813127,334.811457,RX,0x123,8,DD DE DF E0 00 04 74 DD,......t.,False,False,False
2026-01-21T17:30:36.815498,334.813828,RX,0x123,8,DE DF E0 E1 00 04 74 DE,......t.,False,False,False
